customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,InternetCharges,MonthlyCharges,TotalCharges,Churn,NumberServices,AverageMonthly,TenureSegment,ChargePerService
customer_3575,Female,0,Yes,No,31,Yes,No phone service,DSL,Yes,Yes,No,Yes,No internet service,Yes,One year,40.15,119.57,3706.67,No,4,119.57000000000001,client_confirme,23.913999999999998
customer_3576,Male,0,Yes,No,5,Yes,No phone service,Fiber optic,No,No,No,No internet service,No internet service,No,Two year,119.22,161.82,809.1,No,0,161.82,client_novice,161.82
customer_3577,Female,1,Yes,Yes,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0.0,47.41,2228.27,No,0,47.41,client_confirme,47.41
customer_3578,Female,1,Yes,Yes,37,Yes,No phone service,Fiber optic,No internet service,No,No internet service,No internet service,No,No,Month-to-month,72.98,113.74,4208.38,No,0,113.74000000000001,client_confirme,113.74
customer_3579,Male,0,No,Yes,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0.0,33.48,535.68,No,0,33.48,client_adepte,33.48
customer_3580,Male,0,Yes,Yes,26,No,No,Fiber optic,No,No,No,No,Yes,No internet service,One year,122.07,157.07,4083.82,No,1,157.07,client_confirme,78.535
customer_3581,Male,1,Yes,Yes,53,No,Yes,DSL,No,Yes,No internet service,Yes,Yes,Yes,One year,53.71,118.71,6291.63,No,4,118.71000000000001,client_confirme,23.741999999999997
customer_3582,Male,1,Yes,No,49,Yes,No phone service,DSL,Yes,No internet service,Yes,No internet service,No,No internet service,Two year,57.33,127.11,6228.39,Yes,2,127.11000000000001,client_confirme,42.37
customer_3583,Female,0,Yes,Yes,34,No,No phone service,DSL,No,No,No internet service,Yes,Yes,No,Two year,59.26,104.26,3544.84,No,2,104.26,client_confirme,34.75333333333334
customer_3584,Female,1,Yes,Yes,24,Yes,Yes,Fiber optic,Yes,No internet service,No,No internet service,Yes,Yes,Month-to-month,105.17,194.46,4667.04,No,3,194.46,client_adepte,48.615
customer_3585,Female,1,No,Yes,27,No,Yes,DSL,No,Yes,No,No,Yes,No internet service,Month-to-month,38.06,78.06,2107.62,Yes,2,78.06,client_confirme,26.02
customer_3586,Male,1,No,No,14,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0.0,20.0,280.0,Yes,0,20.0,client_adepte,20.0
customer_3587,Female,0,No,No,3,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0.0,20.0,60.0,No,0,20.0,client_novice,20.0
customer_3588,Female,1,Yes,No,72,Yes,No,Fiber optic,No,No,No internet service,No internet service,No internet service,No internet service,Two year,115.58,155.23,11176.56,No,0,155.23,client_confirme,155.23
customer_3589,Female,0,No,No,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0.0,49.48,1286.48,No,0,49.480000000000004,client_confirme,49.48
customer_3590,Female,0,Yes,No,25,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,No internet service,No,No internet service,One year,124.86,177.74,4443.5,No,1,177.74,client_confirme,88.87
customer_3591,Female,0,Yes,Yes,18,Yes,No phone service,Fiber optic,No,No,Yes,No,No internet service,No internet service,Two year,93.49,135.32,2435.76,No,1,135.32000000000002,client_adepte,67.66
customer_3592,Female,0,Yes,No,16,Yes,No,DSL,No internet service,No internet service,No internet service,Yes,No,Yes,Two year,41.9,98.64,1578.24,No,2,98.64,client_adepte,32.88
customer_3593,Female,1,Yes,Yes,42,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0.0,37.03,1555.26,Yes,0,37.03,client_confirme,37.03
customer_3594,Male,1,Yes,No,40,Yes,No,DSL,No,No,No internet service,Yes,No internet service,No internet service,Two year,39.95,92.53,3701.2,No,1,92.53,client_confirme,46.265
customer_3595,Male,1,No,Yes,41,No,No phone service,Fiber optic,Yes,No internet service,No,No,No,Yes,Two year,67.55,112.55,4614.55,No,2,112.55000000000001,client_confirme,37.516666666666666
customer_3596,Female,0,Yes,No,49,No,No,Fiber optic,Yes,No internet service,No internet service,Yes,Yes,No,Two year,102.26,157.26,7705.74,No,3,157.26,client_confirme,39.315
customer_3597,Female,0,Yes,No,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0.0,41.2,1606.8,No,0,41.199999999999996,client_confirme,41.2
customer_3598,Female,1,No,Yes,38,No,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,101.7,161.7,6144.6,No,4,161.70000000000002,client_confirme,32.339999999999996
customer_3599,Female,1,No,Yes,22,No,Yes,Fiber optic,Yes,No internet service,No,No internet service,No,No,One year,133.6,163.6,3599.2,No,1,163.6,client_adepte,81.8
customer_3600,Male,0,No,No,51,No,No phone service,Fiber optic,Yes,No,No internet service,Yes,Yes,No,One year,89.66,144.66,7377.66,No,3,144.66,client_confirme,36.165
customer_3601,Female,0,No,No,46,No,No phone service,Fiber optic,Yes,No internet service,No internet service,No,Yes,No internet service,One year,61.84,106.84,4914.64,No,2,106.84,client_confirme,35.61333333333334
customer_3602,Female,0,No,No,62,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0.0,20.0,1240.0,No,0,20.0,client_confirme,20.0
customer_3603,Male,0,Yes,Yes,68,Yes,No,Fiber optic,Yes,No,No internet service,Yes,Yes,No,Two year,108.53,177.06,12040.08,No,3,177.06,client_confirme,44.265
customer_3604,Male,1,No,Yes,42,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0.0,20.0,840.0,No,0,20.0,client_confirme,20.0
customer_3605,Male,0,No,Yes,47,No,Yes,Fiber optic,No,No internet service,No,No,No,Yes,Month-to-month,124.59,159.59,7500.73,Yes,1,159.59,client_confirme,79.795
customer_3606,Male,0,Yes,No,33,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0.0,20.0,660.0,No,0,20.0,client_confirme,20.0
customer_3607,Male,0,Yes,No,39,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0.0,20.0,780.0,Yes,0,20.0,client_confirme,20.0
customer_3608,Male,0,No,No,60,Yes,Yes,Fiber optic,No,No internet service,Yes,No,No,No internet service,One year,100.15,144.04,8642.4,No,1,144.04,client_confirme,72.02
customer_3609,Male,0,No,No,49,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0.0,20.0,980.0,Yes,0,20.0,client_confirme,20.0
customer_3610,Male,0,Yes,Yes,66,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0.0,47.24,3117.84,No,0,47.24,client_confirme,47.24
customer_3611,Male,1,No,No,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0.0,34.9,2128.9,No,0,34.9,client_confirme,34.9
customer_3612,Female,0,No,No,57,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0.0,20.0,1140.0,No,0,20.0,client_confirme,20.0
customer_3613,Male,1,No,No,32,Yes,No,DSL,Yes,No internet service,Yes,No,No internet service,No internet service,Month-to-month,21.03,88.29,2825.28,No,2,88.29,client_confirme,29.430000000000003
customer_3614,Male,0,Yes,Yes,15,Yes,No,DSL,No,No internet service,Yes,No internet service,No,No internet service,Two year,49.45,92.66,1389.9,No,1,92.66000000000001,client_adepte,46.33
customer_3615,Male,0,Yes,Yes,47,No,Yes,DSL,No internet service,Yes,No,No internet service,No internet service,Yes,Month-to-month,57.58,97.58,4586.26,No,2,97.58,client_confirme,32.526666666666664
customer_3616,Female,1,No,Yes,9,Yes,No,Fiber optic,Yes,No,No internet service,Yes,No internet service,No internet service,Month-to-month,64.76,131.53,1183.77,No,2,131.53,client_adepte,43.843333333333334
customer_3617,Male,1,Yes,Yes,37,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0.0,20.0,740.0,No,0,20.0,client_confirme,20.0
customer_3618,Female,0,No,Yes,18,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0.0,20.0,360.0,No,0,20.0,client_adepte,20.0
customer_3619,Female,1,No,No,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0.0,45.42,1589.7,No,0,45.42,client_confirme,45.42
customer_3620,Male,1,No,No,58,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0.0,20.0,1160.0,No,0,20.0,client_confirme,20.0
customer_3621,Female,0,Yes,No,62,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0.0,37.0,2294.0,No,0,37.0,client_confirme,37.0
customer_3622,Female,1,Yes,Yes,45,Yes,No phone service,Fiber optic,Yes,No,No internet service,No internet service,No internet service,No internet service,Two year,120.64,177.81,8001.45,No,1,177.81,client_confirme,88.905
customer_3623,Female,0,No,No,2,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0.0,20.0,40.0,No,0,20.0,client_novice,20.0
customer_3624,Male,1,Yes,No,64,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0.0,20.0,1280.0,No,0,20.0,client_confirme,20.0
customer_3625,Male,1,Yes,No,7,No,No phone service,Fiber optic,No internet service,No internet service,No,No,No internet service,No,Month-to-month,63.43,83.43,584.01,No,0,83.42999999999999,client_adepte,83.43
customer_3626,Male,1,Yes,No,50,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0.0,20.0,1000.0,No,0,20.0,client_confirme,20.0
customer_3627,Female,0,Yes,Yes,72,Yes,No,Fiber optic,Yes,Yes,No internet service,No,No,Yes,Two year,137.15,210.44,15151.68,No,3,210.44,client_confirme,52.61
customer_3628,Female,0,Yes,No,5,No,No phone service,Fiber optic,No internet service,No,No internet service,Yes,No internet service,No internet service,One year,103.78,133.78,668.9,No,1,133.78,client_novice,66.89
customer_3629,Male,0,Yes,No,38,Yes,Yes,DSL,No,Yes,No,No internet service,Yes,No,Two year,44.83,100.54,3820.52,No,2,100.54,client_confirme,33.513333333333335
customer_3630,Male,0,Yes,No,59,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0.0,37.86,2233.74,No,0,37.86,client_confirme,37.86
customer_3631,Male,1,No,No,27,Yes,No phone service,Fiber optic,No,No internet service,No,Yes,No,No internet service,One year,98.34,147.5,3982.5,No,1,147.5,client_confirme,73.75
customer_3632,Male,0,No,No,53,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0.0,30.59,1621.27,No,0,30.59,client_confirme,30.59
customer_3633,Male,0,No,Yes,36,No,No phone service,Fiber optic,No,No internet service,No internet service,Yes,No internet service,Yes,Month-to-month,125.6,170.6,6141.6,Yes,2,170.60000000000002,client_confirme,56.86666666666667
customer_3634,Male,0,Yes,Yes,8,No,No phone service,Fiber optic,No,No,Yes,Yes,No,No internet service,Month-to-month,121.97,161.97,1295.76,No,2,161.97,client_adepte,53.99
customer_3635,Female,1,No,No,55,No,No phone service,Fiber optic,No,Yes,No,No internet service,No,No internet service,One year,85.9,110.9,6099.5,No,1,110.9,client_confirme,55.45
customer_3636,Female,0,No,No,58,No,No phone service,Fiber optic,No internet service,Yes,No internet service,No,No,No internet service,Month-to-month,97.84,122.84,7124.72,Yes,1,122.84,client_confirme,61.42
customer_3637,Male,0,No,No,1,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0.0,20.0,20.0,No,0,20.0,client_novice,20.0
customer_3638,Male,0,No,No,60,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0.0,20.0,1200.0,No,0,20.0,client_confirme,20.0
customer_3639,Female,1,No,Yes,57,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0.0,20.0,1140.0,No,0,20.0,client_confirme,20.0
customer_3640,Male,1,No,Yes,59,Yes,No,DSL,No,No internet service,No,No internet service,Yes,Yes,Two year,40.9,108.78,6418.02,No,2,108.78,client_confirme,36.26
customer_3641,Female,1,No,No,39,No,Yes,DSL,No internet service,No internet service,Yes,No internet service,Yes,Yes,Two year,55.38,115.38,4499.82,No,3,115.38,client_confirme,28.845
customer_3642,Male,1,No,Yes,35,Yes,No phone service,DSL,Yes,No internet service,No internet service,No,No,No internet service,One year,51.35,110.17,3855.95,No,1,110.17,client_confirme,55.085
customer_3643,Male,1,Yes,No,36,Yes,No,DSL,No,Yes,No internet service,No,No internet service,No,Two year,38.81,77.92,2805.12,No,1,77.92,client_confirme,38.96
customer_3644,Female,1,Yes,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0.0,31.81,540.77,No,0,31.81,client_adepte,31.81
customer_3645,Female,1,No,No,62,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0.0,20.0,1240.0,No,0,20.0,client_confirme,20.0
customer_3646,Male,0,No,No,21,Yes,No phone service,DSL,No internet service,No,No internet service,No internet service,Yes,No internet service,One year,51.53,100.4,2108.4,Yes,1,100.4,client_adepte,50.2
customer_3647,Female,0,No,No,10,No,No,DSL,Yes,No internet service,No internet service,No,No,No internet service,One year,34.69,64.69,646.9,No,1,64.69,client_adepte,32.345
customer_3648,Female,1,Yes,Yes,57,No,No phone service,DSL,Yes,Yes,No,No internet service,Yes,No,Month-to-month,54.67,104.67,5966.19,No,3,104.66999999999999,client_confirme,26.1675
customer_3649,Male,1,No,Yes,56,Yes,No phone service,DSL,No internet service,No,No,No internet service,No internet service,Yes,One year,28.07,86.93,4868.08,Yes,1,86.92999999999999,client_confirme,43.465
customer_3650,Male,1,No,No,3,No,Yes,DSL,No,Yes,No internet service,No,No,Yes,One year,33.32,73.32,219.96,No,2,73.32000000000001,client_novice,24.439999999999998
customer_3651,Female,0,Yes,No,6,Yes,Yes,DSL,Yes,No,No,No internet service,Yes,Yes,Month-to-month,40.99,111.88,671.28,No,3,111.88,client_novice,27.97
customer_3652,Female,1,Yes,No,60,No,Yes,DSL,No,No internet service,No,Yes,Yes,No internet service,Two year,59.99,104.99,6299.4,No,2,104.99,client_confirme,34.99666666666666
customer_3653,Male,0,No,No,53,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0.0,20.0,1060.0,No,0,20.0,client_confirme,20.0
customer_3654,Female,0,Yes,No,67,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No,No internet service,No internet service,Month-to-month,136.53,195.47,13096.49,No,1,195.47,client_confirme,97.735
